VM,Powerstate,Template,SRM Placeholder,Config status,DNS Name,Connection state,Guest state,Heartbeat,Consolidation Needed,PowerOn,Suspend time,Creation date,Change Version,CPUs,Memory,NICs,Disks,min Required EVC Mode Key,Latency Sensitivity,EnableUUID,CBT,Primary IP Address,Network #1,Network #2,Network #3,Network #4,Network #5,Network #6,Network #7,Network #8,Num Monitors,Video Ram KiB,Resource pool,Folder,vApp,DAS protection,FT State,FT Latency,FT Bandwidth,FT Sec. Latency,Provisioned MiB,In Use MiB,Unshared MiB,HA Restart Priority,HA Isolation Response,HA VM Monitoring,Cluster rule(s),Cluster rule name(s),Boot Required,Boot delay,Boot retry delay,Boot retry enabled,Boot BIOS setup,Firmware,HW version,HW upgrade status,HW upgrade policy,HW target,Path,Log directory,Snapshot directory,Suspend directory,Annotation,Datacenter,Cluster,Host,OS according to the configuration file,OS according to the VMware Tools,VM ID,VM UUID,VI SDK Server type,VI SDK API Version,VI SDK Server,VI SDK UUID,vCenter,OS Effective,Cleaned OS,Exclusion Reason
SYN-VM-00030,poweredOn,False,False,green,SYN-VM-00030,connected,running,green,False,2024-07-20 04:49:23,,2022-02-24 23:42:20,2024-08-05 20:49:03,2,2048,1,4,intel-cascadelake,normal,,True,10.18.22.49,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_1,,,,,,,,1,16384,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,65578,38401,38359,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00030/SYN-VM-00030.vmx,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00030/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00030/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00030/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-015.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-147180,a698ccd2-d29f-4383-b95a-7a8d8bb9bba5,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00031,poweredOn,False,False,green,SYN-VM-00031,connected,running,green,False,2024-06-08 12:10:28,,2022-02-15 22:32:28,2024-08-09 03:13:30,2,6144,4,5,intel-cascadelake,normal,,True,10.18.32.42,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT4_V2908,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,77037,58498,58260,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_ANTIVIRUS,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00031/SYN-VM-00031.vmx,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00031/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00031/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00031/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-098.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-141717,5d61e56c-1b5e-4a63-988d-12be9391f814,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00032,poweredOn,False,False,green,SYN-VM-00032,connected,running,green,False,2024-06-13 21:13:33,,2022-02-16 01:07:11,2024-08-08 01:17:01,2,6144,4,7,intel-cascadelake,normal,,True,10.18.32.43,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT4_V2908,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,101459,59372,59288,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_ANTIVIRUS,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00032/SYN-VM-00032.vmx,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00032/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00032/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00032/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-092.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-141998,0a01f20a-bd0c-4084-b1fd-51be76e69f55,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00033,poweredOn,False,False,green,SYN-VM-00033,connected,running,green,False,2024-06-12 22:47:41,,2022-02-22 23:08:21,2024-07-27 20:14:19,6,16384,5,9,intel-cascadelake,normal,,True,10.18.32.4,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,259170,132475,132376,medium,none,vmMonitoringDisabled,,,False,30,10000,False,False,bios,15,none,never,,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00033/SYN-VM-00033.vmx,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00033/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00033/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] SYN-VM-00033/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-097.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-146212,e58509ff-5415-4b7c-8a2b-db9f60a57193,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00036,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-27 00:54:34,,2022-03-10 21:11:34,2024-08-05 21:30:45,4,16384,4,4,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,175119,84390,84374,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00036/SYN-VM-00036.vmx,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00036/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00036/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] SYN-VM-00036/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-012.local,Red Hat Enterprise Linux 6 (64-bit),,vm-159373,88845dba-09b1-4781-828f-51a377e2eec6,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00038,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-27 00:53:46,,2022-03-10 21:11:34,2024-08-05 21:30:46,8,32768,2,4,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,175133,101687,101658,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_PROTEO,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1067_M1_L_GRAC_DC1_PRO_001] SYN-VM-00038/SYN-VM-00038.vmx,[VMVOL903_1067_M1_L_GRAC_DC1_PRO_001] SYN-VM-00038/,[VMVOL903_1067_M1_L_GRAC_DC1_PRO_001] SYN-VM-00038/,[VMVOL903_1067_M1_L_GRAC_DC1_PRO_001] SYN-VM-00038/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-017.local,Red Hat Enterprise Linux 6 (64-bit),,vm-159370,7cf65e58-842f-4f6b-91ca-673ad86a2a4f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00040,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-06-27 04:48:38,,2022-03-10 21:24:03,2024-08-05 21:30:46,8,32768,1,6,intel-cascadelake,normal,,True,,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_1,,,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,125222,83337,83136,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_PROTEO,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00040/SYN-VM-00040.vmx,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00040/,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00040/,[VMVOL903_1039_M1_L_GRAC_DC1_PRO_001] SYN-VM-00040/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-019.local,Red Hat Enterprise Linux 6 (32-bit),,vm-159383,50168c24-670a-32f7-4362-8497e62d57da,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (32-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00048,poweredOn,False,False,green,acmewsap1p,connected,running,green,False,2024-06-08 12:09:52,,2022-02-22 23:08:21,2024-08-09 01:53:07,2,2048,2,7,intel-cascadelake,normal,,True,10.18.32.233,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-BUBBLE_TST|EPG-PRO-P-BUBBLE_TST,,,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,148702,78617,78394,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] acmeWSAP1P/acmeWSAP1P.vmx,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] acmeWSAP1P/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] acmeWSAP1P/,[VMVOL903_1030_M2_L_GRAC_DC2_PRO_001] acmeWSAP1P/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-098.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-146213,f242a118-8988-41c9-a2a9-8fcefa02f7e7,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00049,poweredOn,False,False,green,acmewsap2p,connected,running,green,False,2024-07-17 00:05:32,,2022-03-08 22:43:02,2024-08-05 19:26:38,2,2048,2,6,intel-cascadelake,normal,,True,10.18.22.15,ACME-EBANKING-PRO|AP-PRO-M1-P-BSONLINE_MZ|EPG-PRO-M1-P-BSONLINE_MZ-PRD_ELEC_CH_1,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-PROTEO_HRTBE_V2979,,,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,112718,72494,72416,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] acmeWSAP2P/acmeWSAP2P.vmx,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] acmeWSAP2P/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] acmeWSAP2P/,[VMVOL903_1035_M1_L_GRAC_DC1_PRO_001] acmeWSAP2P/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-016.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-157487,377ceca9-2b01-4fe6-b14a-1c046777d6eb,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00050,poweredOn,False,False,green,ccapp16p,connected,running,green,False,2024-06-13 21:13:33,,2022-02-17 23:29:35,2024-08-08 01:25:09,2,2048,1,2,intel-cascadelake,normal,,True,10.18.32.79,ACME-EBANKING-PRO|AP-PRO-M2-P-BSONLINE_MZ|EPG-PRO-M2-P-BSONLINE_MZ-PRD_ELEC_CH_1,,,,,,,,1,65536,/SYN-DC-01/SYN-CLUSTER-013/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,56344,33498,33473,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00050/SYN-VM-00050.vmx,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00050/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00050/,[VMVOL903_1008_M2_L_GRAC_DC2_PRO_001] SYN-VM-00050/,,SYN-DC-01,SYN-CLUSTER-013,syn-esxi-092.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-143076,7b0c25dd-f843-4e36-b944-4c0f4ae7ec83,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00055,poweredOn,False,False,green,SYN-VM-00055,connected,running,green,False,2024-07-17 01:48:47,,2022-02-03 22:05:40,2024-08-08 21:51:21,2,3840,1,6,intel-cascadelake,normal,,True,10.18.66.20,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_3,,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,87608,30106,29794,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00055/SYN-VM-00055.vmx,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00055/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00055/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00055/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-013.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-133009,78a563dd-df68-4db0-9b3e-f048ee684858,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00056,poweredOn,False,False,green,SYN-VM-00056,connected,running,green,False,2024-07-17 01:48:48,,2022-02-03 22:05:40,2024-08-05 20:49:13,2,3840,2,6,intel-cascadelake,normal,,True,10.18.50.20,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BTP_SERV,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BTP_SERV,,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-011/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,87424,31265,31139,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00056/SYN-VM-00056.vmx,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00056/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00056/,[VMVOL903_1019_M1_L_GRAC_DC1_PRO_001] SYN-VM-00056/,,SYN-DC-01,SYN-CLUSTER-011,syn-esxi-015.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-133010,8226dfad-0724-4aa3-b8fa-e23e2cb83c0e,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00084,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-07-20 18:53:22,,2022-05-09 20:21:28,2024-08-05 09:40:53,1,12288,3,4,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,236822,93751,93473,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_CREDITOSTOCK,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00084/SYN-VM-00084.vmx,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00084/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00084/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00084/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-084.local,Red Hat Enterprise Linux 6 (64-bit),,vm-219049,919624ef-4d57-438a-b861-9d6afcd45cde,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00085,poweredOn,False,False,green,,connected,notRunning,gray,False,2024-07-20 18:53:24,,2022-05-05 21:24:20,2024-08-05 10:24:44,1,12288,3,5,intel-cascadelake,normal,,True,,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BT,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,243061,94357,93984,medium,none,vmMonitoringDisabled,Anti Affinity,CANALES_CREDITOSTOCK,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00085/SYN-VM-00085.vmx,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00085/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00085/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00085/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-081.local,Red Hat Enterprise Linux 6 (64-bit),,vm-214974,f63b660b-86b4-47ad-8b8a-cf65d33e25dd,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
SYN-VM-00086,poweredOn,False,False,green,depapp1p,connected,running,green,False,2024-06-13 03:37:56,,2022-04-23 21:41:52,2024-08-05 09:40:33,2,12288,3,9,intel-cascadelake,normal,,True,10.22.192.54,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-DEPRTS_4,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,4096,/SYN-DC-01/SYN-CLUSTER-001/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,114103,72609,72170,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00086/SYN-VM-00086.vmx,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00086/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00086/,[VMVOL901_1010_M2_L_GRAC_DEF_PRO_001] SYN-VM-00086/,,SYN-DC-01,SYN-CLUSTER-001,syn-esxi-083.local,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5 (64-bit),vm-203321,f122dab1-3cac-4244-954e-c3903558320c,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 5 (64-bit),Red Hat Enterprise Linux 5,Excluded OS
SYN-VM-00087,poweredOn,False,False,green,depapp2p,connected,running,green,False,2024-06-13 04:40:16,,2022-04-23 21:41:52,2024-06-20 19:13:23,2,12288,3,5,intel-cascadelake,normal,,True,10.22.160.17,ACME-MAIN_SERVICES-PRO|AP-PRO-EX-P-DEPRTS|EPG-PRO-P-BT,ACME-INFRA-PRO|AP-PRO-EX-P-INFRA|EPG-PRO-P-SRV-NAS-EXT2_V2905,ACME-INFRA-PRO|AP-PRO-EX-P-IN_NFS|EPG-PRO-P-NFS_SHARED_SERVER,,,,,,1,8192,/SYN-DC-01/SYN-CLUSTER-002/Resources,/SYN-DC-01/Zerto,,True,notConfigured,gray,-1,-1,87544,56656,56151,medium,none,vmMonitoringDisabled,,,False,0,10000,False,False,bios,15,none,never,,[VMVOL901_1048_M2_L_GRAC_DEF_PRO_002] SYN-VM-00087/SYN-VM-00087.vmx,[VMVOL901_1048_M2_L_GRAC_DEF_PRO_002] SYN-VM-00087/,[VMVOL901_1048_M2_L_GRAC_DEF_PRO_002] SYN-VM-00087/,[VMVOL901_1048_M2_L_GRAC_DEF_PRO_002] SYN-VM-00087/,,SYN-DC-01,SYN-CLUSTER-002,syn-esxi-124.local,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6 (64-bit),vm-203320,363d5ec3-0992-4872-bfe3-96b916074c7f,VMware vCenter Server 8.0.3 build-24022515,8.0.3.0,xcpm1idas901.es.onpremise.acme.com,3d60420d-5970-4819-9d94-1a600e5dd50a,customera,Red Hat Enterprise Linux 6 (64-bit),Red Hat Enterprise Linux 6,Excluded OS
